key,bank,addr,pitch,flip,height,rows_walked,words,bytes,native,zoomed_seen,count,first_frame,w0,w1,w2,w3,w4,w5,w6,w7
3_6212_0007_039,3,0x6212,7,0,57,57,342,749,1,0,16,1626,0xB87F,0x01D4,0x0007,0x6212,0xF388,0x0000,0x0000,0x63A7
3_65FA_0004_01E,3,0x65FA,4,0,30,30,100,238,1,0,16,1626,0xA082,0x01D4,0x0004,0x65FA,0xF389,0x0000,0x0000,0x6673
3_6A22_0003_00F,3,0x6A22,3,0,15,15,39,101,1,0,16,1626,0x8879,0x01D2,0x0003,0x6A22,0xF38A,0x0000,0x0000,0x6A50
3_6FA6_000F_014,3,0x6FA6,15,0,20,20,266,560,1,0,16,1657,0xA692,0x016A,0x000F,0x6FA6,0xF3C8,0x0000,0x0000,0x70DA
3_81DF_000F_03D,3,0x81DF,15,0,61,61,888,1845,1,0,16,677,0xB87B,0x018A,0x000F,0x81DF,0xF387,0x0000,0x0000,0x8580
0_873E_010D_047,0,0x873E,13,1,71,71,721,1521,1,0,15,519,0xB871,0x0185,0x010D,0x873E,0xF083,0x0000,0x0000,0x8ACE
0_D02B_000E_02F,0,0xD02B,14,0,47,47,492,1039,1,0,15,720,0x8A5B,0x015C,0x000E,0xD02B,0xF083,0x0000,0x0000,0xD2C0
1_4F0A_000C_03B,1,0x4F0A,12,0,59,59,533,1133,1,0,15,1888,0xB479,0x01B6,0x000C,0x4F0A,0xF182,0x0000,0x0000,0x51D3
1_FDAB_0008_00E,1,0xFDAB,8,0,14,14,105,232,0,15,15,590,0x8678,0x0125,0x0008,0xFDAB,0xF189,0x6294,0x0000,0xFE5F
1_FDAB_0008_00F,1,0xFDAB,8,0,15,15,113,249,0,15,15,588,0x8677,0x0125,0x0008,0xFDAB,0xF189,0x4210,0x0000,0xFE5F
3_0CC8_000A_01B,3,0x0CC8,10,0,27,27,254,543,1,0,15,1561,0x9D82,0x016B,0x000A,0x0CC8,0xF385,0x0000,0x0000,0x0DDD
3_1D82_0006_01A,3,0x1D82,6,0,26,26,156,346,0,15,15,591,0x7F65,0x00F3,0x0006,0x1D82,0xF3C0,0x58E7,0x0000,0x1E3F
3_1D82_0006_01B,3,0x1D82,6,0,27,27,161,357,1,10,15,594,0x795E,0x00E6,0x0006,0x1D82,0xF3C0,0x1CA5,0x0000,0x1E3F
3_1E38_000A_022,3,0x1E38,10,0,34,34,340,722,1,10,15,592,0x7957,0x0119,0x000A,0x1E38,0xF3C0,0x71CE,0x0000,0x2021
3_22E3_0009_022,3,0x22E3,9,0,34,34,302,646,0,15,15,588,0xB492,0x010B,0x0009,0x22E3,0xF3C0,0x2084,0x0000,0x2441
3_22E3_0009_024,3,0x22E3,9,0,36,36,320,684,0,15,15,594,0xAC88,0x0127,0x0009,0x22E3,0xF3C0,0x2042,0x0000,0x2441
3_22E3_0009_025,3,0x22E3,9,0,37,37,329,703,0,15,15,597,0xB590,0x0136,0x0009,0x22E3,0xF3C0,0x1421,0x0000,0x2441
3_22E3_0009_026,3,0x22E3,9,0,38,38,338,722,1,0,15,600,0xC8A2,0x0145,0x0009,0x22E3,0xF3C0,0x0000,0x0000,0x2441
0_9031_000B_03B,0,0x9031,11,0,59,59,476,1019,1,0,14,1027,0xB176,0x0102,0x000B,0x9031,0xF082,0x0000,0x0000,0x92BA
1_1582_010C_037,1,0x1582,12,1,55,55,574,1211,1,0,14,1746,0xB17A,0x018D,0x010C,0x1582,0xF183,0x0000,0x0000,0x180B
3_1B3F_0009_034,3,0x1B3F,9,0,52,52,468,996,1,0,14,467,0xE0AC,0x010D,0x0009,0x1B3F,0xF380,0x0000,0x0000,0x1D1B
3_1B3F_0009_038,3,0x1B3F,9,0,56,56,504,1072,1,0,14,468,0xE0A8,0x010C,0x0009,0x1B3F,0xF380,0x0000,0x0000,0x1D3F
3_1B3F_0009_03C,3,0x1B3F,9,0,60,60,540,1148,1,0,14,469,0xE0A4,0x010C,0x0009,0x1B3F,0xF380,0x0000,0x0000,0x1D63
0_CD06_000D_03E,0,0xCD06,13,0,62,62,586,1242,1,0,12,708,0xB173,0x0175,0x000D,0xCD06,0xF083,0x0000,0x0000,0xD035
1_0247_010F_046,1,0x0247,15,1,70,70,821,1720,1,0,12,1607,0xB872,0x016D,0x010F,0x0247,0xF183,0x0000,0x0000,0x0654
1_85C0_0118_045,1,0x85C0,24,1,69,69,1381,2839,1,0,12,2841,0x6823,0x0108,0x0118,0x85C0,0xF181,0x0000,0x0000,0x8C37
1_FDB2_0108_00E,1,0xFDB2,8,1,14,14,105,232,0,12,12,583,0x8678,0x0191,0x0108,0xFDB2,0xF189,0x6294,0x0000,0xFE5E
1_FDB2_0108_00F,1,0xFDB2,8,1,15,15,113,249,0,12,12,581,0x8677,0x018F,0x0108,0xFDB2,0xF189,0x4210,0x0000,0xFE5E
2_1435_000B_044,2,0x1435,11,0,68,68,624,1324,1,0,12,678,0xB874,0x017E,0x000B,0x1435,0xF283,0x0000,0x0000,0x172B
3_348D_0016_030,3,0x348D,22,0,48,48,806,1668,1,0,12,616,0xB888,0x01B5,0x0016,0x348D,0xF385,0x0000,0x0000,0x38B6
4_10C7_0004_020,4,0x10C7,4,0,32,32,120,280,1,0,12,3090,0xA181,0x01A4,0x0004,0x10C7,0xF4CD,0x0000,0x0000,0x114A
4_1144_0007_01B,4,0x1144,7,0,27,27,160,355,1,0,12,3092,0x9479,0x0199,0x0007,0x1144,0xF4CD,0x0000,0x0000,0x1203
4_C866_000E_01C,4,0xC866,14,0,28,28,365,766,0,12,12,1329,0x6F53,0x0174,0x000E,0xC866,0xF480,0x33BD,0x0000,0xCB55
1_6B6A_0117_02D,1,0x6B6A,23,1,45,45,837,1727,1,0,11,2832,0x5A2D,0x013D,0x0117,0x6B6A,0xF181,0x0000,0x0000,0x6F67
2_171F_000D_043,2,0x171F,13,0,67,67,629,1333,1,0,11,682,0xB875,0x0182,0x000D,0x171F,0xF283,0x0000,0x0000,0x1A8F
3_38B0_0013_036,3,0x38B0,19,0,54,54,809,1680,1,0,11,620,0xB882,0x01AD,0x0013,0x38B0,0xF385,0x0000,0x0000,0x3CBB
0_9D2B_0110_047,0,0x9D2B,16,1,71,71,865,1809,1,0,10,583,0xB871,0x0127,0x0110,0x9D2B,0xF082,0x0000,0x0000,0xA191
0_A19B_010B_047,0,0xA19B,11,1,71,71,644,1367,1,0,10,585,0xB871,0x012F,0x010B,0xA19B,0xF082,0x0000,0x0000,0xA4A0
1_FDAB_0008_010,1,0xFDAB,8,0,16,16,121,266,0,10,10,590,0x8777,0x011D,0x0008,0xFDAB,0xF189,0x018C,0x0000,0xFE5F
1_FDAB_0008_012,1,0xFDAB,8,0,18,18,137,300,0,10,10,588,0x8876,0x011D,0x0008,0xFDAB,0xF189,0x4108,0x0000,0xFE5F
3_1D82_0006_019,3,0x1D82,6,0,25,25,150,333,0,10,10,589,0x876E,0x00FB,0x0006,0x1D82,0xF3C0,0x2108,0x0000,0x1E3F
3_1D82_0006_01D,3,0x1D82,6,0,29,29,169,375,0,10,10,597,0x7D60,0x00D9,0x0006,0x1D82,0xF3C0,0x5C63,0x0000,0x1E3F
3_1E38_000A_01F,3,0x1E38,10,0,31,31,310,659,0,10,10,589,0x896A,0x0111,0x000A,0x1E38,0xF3C0,0x3A52,0x0000,0x2021
3_2015_000D_019,3,0x2015,13,0,25,25,300,633,0,10,10,591,0x9E85,0x00FF,0x000D,0x2015,0xF3C0,0x7EF7,0x0000,0x223B
3_2015_000D_021,3,0x2015,13,0,33,33,387,815,0,10,10,598,0xBE9D,0x00F1,0x000D,0x2015,0xF3C0,0x2529,0x0000,0x223B
3_63A1_0007_03A,3,0x63A1,7,0,58,58,353,772,1,0,10,1642,0xB87E,0x01CD,0x0007,0x63A1,0xF388,0x0000,0x0000,0x653D
3_666E_0008_023,3,0x666E,8,0,35,35,180,403,1,0,10,1642,0xA17E,0x01C9,0x0008,0x666E,0xF389,0x0000,0x0000,0x6787
3_6A4F_0003_00D,3,0x6A4F,3,0,13,13,35,91,1,0,10,1642,0x8578,0x01CC,0x0003,0x6A4F,0xF38A,0x0000,0x0000,0x6A77
3_6A70_0009_01C,3,0x6A70,9,0,28,28,200,436,1,0,10,1608,0x886C,0x01A8,0x0009,0x6A70,0xF38A,0x0000,0x0000,0x6B70
3_6B6D_0008_01A,3,0x6B6D,8,0,26,26,161,356,1,0,10,1613,0x8369,0x01A9,0x0008,0x6B6D,0xF38A,0x0000,0x0000,0x6C41
3_8580_0109_032,3,0x8580,9,1,50,50,428,914,1,0,10,745,0xB886,0x00F1,0x0109,0x8580,0xF387,0x0000,0x0000,0x873B
3_8742_010D_037,3,0x8742,13,1,55,55,620,1303,1,0,10,755,0xB881,0x00DB,0x010D,0x8742,0xF387,0x0000,0x0000,0x8A01
3_8A0D_0111_016,3,0x8A0D,17,1,22,22,302,634,1,0,10,765,0xB8A2,0x00CF,0x0111,0x8A0D,0xF387,0x0000,0x0000,0x8B73
4_11FF_0009_00D,4,0x11FF,9,0,13,13,104,229,1,0,10,3094,0x887B,0x0190,0x0009,0x11FF,0xF4CD,0x0000,0x0000,0x1276
2_266B_000F_040,2,0x266B,15,0,64,64,777,1626,1,0,9,1791,0xB878,0x016A,0x000F,0x266B,0xF283,0x0000,0x0000,0x2A39
1_FDB2_0108_010,1,0xFDB2,8,1,16,16,121,266,0,8,8,583,0x8777,0x0196,0x0108,0xFDB2,0xF189,0x018C,0x0000,0xFE5E
1_FDB2_0108_012,1,0xFDB2,8,1,18,18,137,300,0,8,8,581,0x8876,0x0194,0x0108,0xFDB2,0xF189,0x4108,0x0000,0xFE5E
3_678A_0004_01F,3,0x678A,4,0,31,31,99,237,1,0,8,1608,0xA182,0x01B2,0x0004,0x678A,0xF389,0x0000,0x0000,0x6807
3_6C3D_0008_038,3,0x6C3D,8,0,56,56,349,762,1,0,8,1657,0xC890,0x01C5,0x0008,0x6C3D,0xF3C8,0x0000,0x0000,0x6E00
3_6FA6_000F_00B,3,0x6FA6,15,0,11,11,144,307,0,8,8,1638,0x776C,0x01A1,0x000F,0x6FA6,0xF3C8,0x7FBD,0x0000,0x70DA
4_114A_0107_01B,4,0x114A,7,1,27,27,136,307,1,0,8,3104,0x6D52,0x0179,0x0107,0x114A,0xF4CD,0x0000,0x0000,0x1202
4_114B_00FC_020,4,0x114B,-4,0,32,32,120,280,1,0,8,3098,0x7757,0x018F,0x00FC,0x114B,0xF4CD,0x0000,0x0000,0x10CC
4_1207_0109_00D,4,0x1207,9,1,13,13,103,227,1,0,8,3102,0x6E61,0x017B,0x0109,0x1207,0xF4CD,0x0000,0x0000,0x1274
4_1208_00F9_01B,4,0x1208,-7,0,27,27,160,355,1,0,8,3096,0x7F64,0x018E,0x00F9,0x1208,0xF4CD,0x0000,0x0000,0x1151
4_120E_01F9_01B,4,0x120E,-7,1,27,27,136,307,1,0,8,3100,0x7257,0x0184,0x01F9,0x120E,0xF4CD,0x0000,0x0000,0x114F
4_3A09_000C_02A,4,0x3A09,12,0,42,42,459,968,0,8,8,2977,0xB78D,0x0191,0x000C,0x3A09,0xF48A,0x7863,0x0000,0x3C2A
4_3A09_000C_02C,4,0x3A09,12,0,44,44,474,1000,0,8,8,2981,0xB88C,0x0192,0x000C,0x3A09,0xF48A,0x3021,0x0000,0x3C2A
1_0F23_0011_035,1,0x0F23,17,0,53,53,606,1273,1,0,7,1912,0xB883,0x01A5,0x0011,0x0F23,0xF183,0x0000,0x0000,0x12B0
3_2441_0113_025,3,0x2441,19,1,37,37,663,1371,1,0,7,1928,0xB893,0x00F9,0x0113,0x2441,0xF38C,0x0000,0x0000,0x26EE
4_3A09_000C_02B,4,0x3A09,12,0,43,43,467,985,0,7,7,2980,0xB88D,0x0192,0x000C,0x3A09,0xF48A,0x5842,0x0000,0x3C2A
0_9D1C_0010_047,0,0x9D1C,16,0,71,71,869,1817,1,0,6,576,0xB871,0x0168,0x0010,0x9D1C,0xF083,0x0000,0x0000,0xA199
0_B3E6_000F_02E,0,0xB3E6,15,0,46,46,619,1292,1,0,6,624,0xB88A,0x0158,0x000F,0xB3E6,0xF083,0x0000,0x0000,0xB6A5
1_08E0_010E_046,1,0x08E0,14,1,70,70,754,1586,1,0,6,1619,0xB872,0x0142,0x010E,0x08E0,0xF183,0x0000,0x0000,0x0CA7
1_95ED_0014_04C,1,0x95ED,20,0,76,76,1303,2690,1,0,6,3351,0x4C00,0x013B,0x0014,0x95ED,0xF181,0x0000,0x0000,0x9BED
3_3F75_000F_01F,3,0x3F75,15,0,31,31,391,821,0,6,6,637,0x9778,0x01C8,0x000F,0x3F75,0xF386,0x3294,0x0000,0x426E
3_426A_0008_00D,3,0x426A,8,0,13,13,93,207,0,6,6,656,0xB8AB,0x01E5,0x0008,0x426A,0xF385,0x4B5A,0x0000,0x4328
3_426A_0008_00E,3,0x426A,8,0,14,14,101,224,0,6,6,654,0xB8AA,0x01E2,0x0008,0x426A,0xF385,0x52D6,0x0000,0x4328
3_426A_0008_00F,3,0x426A,8,0,15,15,109,241,0,6,6,652,0xB8A9,0x01DF,0x0008,0x426A,0xF385,0x3A52,0x0000,0x4328
3_426A_0008_013,3,0x426A,8,0,19,19,141,309,0,6,6,647,0xAD9A,0x01D8,0x0008,0x426A,0xF385,0x6108,0x0000,0x4328
3_6804_0006_021,3,0x6804,6,0,33,33,160,361,1,0,6,1612,0xA180,0x01AE,0x0006,0x6804,0xF389,0x0000,0x0000,0x68CC
3_68C8_0008_025,3,0x68C8,8,0,37,37,272,589,1,0,6,1615,0xA17C,0x01AB,0x0008,0x68C8,0xF389,0x0000,0x0000,0x69F4
3_6DF9_000C_016,3,0x6DF9,12,0,22,22,258,546,1,4,6,1644,0x7660,0x01AE,0x000C,0x6DF9,0xF3C8,0x3AB5,0x0000,0x6FAF
3_6FA6_000F_00C,3,0x6FA6,15,0,12,12,159,338,0,6,6,1642,0x7266,0x0195,0x000F,0x6FA6,0xF3C8,0x52F7,0x0000,0x70DA
3_6FA6_000F_00E,3,0x6FA6,15,0,14,14,189,400,1,4,6,1647,0x7769,0x0187,0x000F,0x6FA6,0xF3C8,0x49EF,0x0000,0x70DA
0_A191_000B_047,0,0xA191,11,0,71,71,644,1367,1,0,5,578,0xB871,0x0173,0x000B,0xA191,0xF083,0x0000,0x0000,0xA4A8
1_43EB_0112_042,1,0x43EB,18,1,66,66,1056,2186,1,0,5,1958,0x601E,0x01A5,0x0112,0x43EB,0xF183,0x0000,0x0000,0x4882
1_FDAB_0008_014,1,0xFDAB,8,0,20,20,151,330,0,5,5,590,0x8975,0x0115,0x0008,0xFDAB,0xF189,0x4084,0x0000,0xFE5F
1_FDAB_0008_016,1,0xFDAB,8,0,22,22,162,354,1,0,5,588,0x8A74,0x0115,0x0008,0xFDAB,0xF189,0x0000,0x0000,0xFE5F
2_B2B5_0014_046,2,0xB2B5,20,0,70,70,1179,2436,1,0,5,2909,0xB36D,0x01AF,0x0014,0xB2B5,0xF2C6,0x0000,0x0000,0xB830
2_BC46_000B_02C,2,0xBC46,11,0,44,44,404,860,1,0,5,2898,0xC79B,0x01FF,0x000B,0xBC46,0xF2C6,0x0000,0x0000,0xBE30
3_1D82_0006_00C,3,0x1D82,6,0,12,12,72,164,1,0,5,610,0xE0D4,0x00A3,0x0006,0x1D82,0xF3C0,0x0000,0x0000,0x1DCF
3_1D82_0006_018,3,0x1D82,6,0,24,24,144,320,0,5,5,588,0x8D75,0x00FF,0x0006,0x1D82,0xF3C0,0x6129,0x0000,0x1E39
3_1D82_0006_01C,3,0x1D82,6,0,28,28,165,366,0,5,5,596,0x7B5F,0x00DD,0x0006,0x1D82,0xF3C0,0x4084,0x0000,0x1E3F
3_1D82_0006_01E,3,0x1D82,6,0,30,30,173,384,0,5,5,599,0x8567,0x00D1,0x0006,0x1D82,0xF3C0,0x7042,0x0000,0x1E3F
3_1E38_000A_001,3,0x1E38,10,0,1,1,10,29,1,0,5,614,0xE0DF,0x0154,0x000A,0x1E38,0xF3C0,0x0000,0x0000,0x1E4B
3_1E38_000A_012,3,0x1E38,10,0,18,18,180,386,1,0,5,613,0xE0CE,0x0151,0x000A,0x1E38,0xF3C0,0x0000,0x0000,0x1EF5
3_1E38_000A_01E,3,0x1E38,10,0,30,30,300,638,0,5,5,588,0x9173,0x010E,0x000A,0x1E38,0xF3C0,0x6A73,0x0000,0x2017
3_1E38_000A_021,3,0x1E38,10,0,33,33,330,701,0,5,5,591,0x7D5C,0x0117,0x000A,0x1E38,0xF3C0,0x3DEF,0x0000,0x2021
3_1E38_000A_024,3,0x1E38,10,0,36,36,360,764,0,5,5,594,0x734F,0x011D,0x000A,0x1E38,0xF3C0,0x316B,0x0000,0x2021
3_1E38_000A_025,3,0x1E38,10,0,37,37,370,785,0,5,5,595,0x714C,0x0120,0x000A,0x1E38,0xF3C0,0x494A,0x0000,0x2021
3_1E38_000A_026,3,0x1E38,10,0,38,38,380,806,0,5,5,596,0x714B,0x0123,0x000A,0x1E38,0xF3C0,0x5929,0x0000,0x2021
3_1E38_000A_028,3,0x1E38,10,0,40,40,400,848,0,5,5,597,0x724A,0x0125,0x000A,0x1E38,0xF3C0,0x60E7,0x0000,0x2021
3_1E38_000A_029,3,0x1E38,10,0,41,41,410,869,0,5,5,598,0x734A,0x0128,0x000A,0x1E38,0xF3C0,0x58C6,0x0000,0x2021
3_1E38_000A_02A,3,0x1E38,10,0,42,42,420,890,0,5,5,599,0x764C,0x012A,0x000A,0x1E38,0xF3C0,0x48A5,0x0000,0x2021
3_1E38_000A_02C,3,0x1E38,10,0,44,44,440,932,0,5,5,600,0x7A4E,0x012D,0x000A,0x1E38,0xF3C0,0x1063,0x0000,0x2021
3_1E38_000A_02E,3,0x1E38,10,0,46,46,460,974,0,5,5,601,0x7F51,0x012F,0x000A,0x1E38,0xF3C0,0x7042,0x0000,0x2021
3_1E38_000A_02F,3,0x1E38,10,0,47,47,470,995,0,5,5,602,0x8455,0x0131,0x000A,0x1E38,0xF3C0,0x3C21,0x0000,0x2021
3_2015_000D_008,3,0x2015,13,0,8,8,86,188,1,0,5,604,0xE0D8,0x00E7,0x000D,0x2015,0xF3C0,0x0000,0x0000,0x2087
3_2015_000D_015,3,0x2015,13,0,21,21,249,527,1,0,5,603,0xE0CB,0x00E8,0x000D,0x2015,0xF3C0,0x0000,0x0000,0x2132
3_2015_000D_016,3,0x2015,13,0,22,22,262,554,0,5,5,588,0xA08A,0x0104,0x000D,0x2015,0xF3C0,0x7BBD,0x0000,0x222E
3_2015_000D_017,3,0x2015,13,0,23,23,275,581,0,5,5,589,0x9E87,0x0103,0x000D,0x2015,0xF3C0,0x377B,0x0000,0x223B
3_2015_000D_018,3,0x2015,13,0,24,24,288,608,0,5,5,590,0x9E86,0x0101,0x000D,0x2015,0xF3C0,0x6339,0x0000,0x223B
3_2015_000D_01A,3,0x2015,13,0,26,26,312,658,0,5,5,593,0xA288,0x00FB,0x000D,0x2015,0xF3C0,0x3A73,0x0000,0x222E
3_2015_000D_01C,3,0x2015,13,0,28,28,336,708,0,5,5,594,0xA68A,0x00F8,0x000D,0x2015,0xF3C0,0x7231,0x0000,0x223B
3_2015_000D_01D,3,0x2015,13,0,29,29,347,731,0,5,5,595,0xAA8D,0x00F7,0x000D,0x2015,0xF3C0,0x4DEF,0x0000,0x223B
3_2015_000D_01E,3,0x2015,13,0,30,30,358,754,0,5,5,596,0xB092,0x00F5,0x000D,0x2015,0xF3C0,0x19AD,0x0000,0x223B
3_2015_000D_01F,3,0x2015,13,0,31,31,368,775,0,5,5,597,0xB697,0x00F3,0x000D,0x2015,0xF3C0,0x556B,0x0000,0x222E
3_2015_000D_023,3,0x2015,13,0,35,35,403,849,0,5,5,599,0xC7A4,0x00F0,0x000D,0x2015,0xF3C0,0x54E7,0x0000,0x223B
3_2015_000D_025,3,0x2015,13,0,37,37,417,879,0,5,5,600,0xD1AC,0x00EE,0x000D,0x2015,0xF3C0,0x64A5,0x0000,0x223B
3_2015_000D_027,3,0x2015,13,0,39,39,429,905,0,5,5,601,0xDCB5,0x00EC,0x000D,0x2015,0xF3C0,0x5463,0x0000,0x223B
3_223D_0007_00A,3,0x223D,7,0,10,10,47,112,1,0,5,599,0xE0D6,0x00EA,0x0007,0x223D,0xF3C0,0x0000,0x0000,0x2288
3_223D_0007_014,3,0x223D,7,0,20,20,109,246,1,0,5,598,0xE0CC,0x00EC,0x0007,0x223D,0xF3C0,0x0000,0x0000,0x22CF
3_22E3_0009_00C,3,0x22E3,9,0,12,12,104,228,1,0,5,605,0xE0D4,0x015D,0x0009,0x22E3,0xF3C0,0x0000,0x0000,0x2357
3_22E3_0009_018,3,0x22E3,9,0,24,24,212,456,1,0,5,604,0xE0C8,0x0158,0x0009,0x22E3,0xF3C0,0x0000,0x0000,0x23C3
3_2DA4_0118_01A,3,0x2DA4,24,1,26,26,598,1230,1,0,5,1793,0x1A00,0x0067,0x0118,0x2DA4,0xF38D,0x0000,0x0000,0x3000
3_3F75_000F_026,3,0x3F75,15,0,38,38,496,1038,0,5,5,632,0x9E78,0x01BE,0x000F,0x3F75,0xF385,0x714A,0x0000,0x425F
3_3F75_000F_028,3,0x3F75,15,0,40,40,526,1100,0,5,5,631,0xA179,0x01BC,0x000F,0x3F75,0xF385,0x0108,0x0000,0x426E
3_3F75_000F_02A,3,0x3F75,15,0,42,42,555,1160,0,5,5,630,0xA57B,0x01BA,0x000F,0x3F75,0xF385,0x70C6,0x0000,0x425F
3_3F75_000F_02D,3,0x3F75,15,0,45,45,597,1247,0,5,5,629,0xA97C,0x01B8,0x000F,0x3F75,0xF386,0x5084,0x0000,0x426E
3_3F75_000F_02F,3,0x3F75,15,0,47,47,624,1303,0,5,5,628,0xAD7E,0x01B6,0x000F,0x3F75,0xF385,0x7842,0x0000,0x425F
3_3F75_000F_032,3,0x3F75,15,0,50,50,661,1380,1,0,5,627,0xB280,0x01B5,0x000F,0x3F75,0xF385,0x0000,0x0000,0x426E
1_5C0D_0117_036,1,0x5C0D,23,1,54,54,1014,2090,1,0,4,2836,0x5B25,0x012C,0x0117,0x5C0D,0xF181,0x0000,0x0000,0x60D9
1_FDB2_0108_014,1,0xFDB2,8,1,20,20,151,330,0,4,4,583,0x8975,0x019A,0x0108,0xFDB2,0xF189,0x4084,0x0000,0xFE5E
1_FDB2_0108_016,1,0xFDB2,8,1,22,22,162,354,1,0,4,581,0x8A74,0x0198,0x0108,0xFDB2,0xF189,0x0000,0x0000,0xFE5E
2_208B_010C_042,2,0x208B,12,1,66,66,640,1354,1,0,4,1551,0xB876,0x0122,0x010C,0x208B,0xF282,0x0000,0x0000,0x2398
2_23A3_010B_042,2,0x23A3,11,1,66,66,580,1234,1,0,4,1553,0xB876,0x0126,0x010B,0x23A3,0xF282,0x0000,0x0000,0x266F
2_6345_001C_063,2,0x6345,28,0,99,99,2244,4595,1,0,4,1163,0xA845,0x0121,0x001C,0x6345,0xF28B,0x0000,0x0000,0x6E34
3_3F75_000F_020,3,0x3F75,15,0,32,32,406,852,0,4,4,636,0x9777,0x01C6,0x000F,0x3F75,0xF385,0x0252,0x0000,0x426E
3_3F75_000F_021,3,0x3F75,15,0,33,33,421,883,0,4,4,635,0x9877,0x01C4,0x000F,0x3F75,0xF385,0x4210,0x0000,0x425F
3_3F75_000F_023,3,0x3F75,15,0,35,35,451,945,0,4,4,634,0x9A77,0x01C2,0x000F,0x3F75,0xF385,0x29CE,0x0000,0x426E
3_3F75_000F_025,3,0x3F75,15,0,37,37,481,1007,0,4,4,633,0x9C77,0x01C0,0x000F,0x3F75,0xF386,0x718C,0x0000,0x426E
3_6C3D_0008_01D,3,0x6C3D,8,0,29,29,197,431,0,4,4,1637,0xAF92,0x01B3,0x0008,0x6C3D,0xF3C8,0x1BDE,0x0000,0x6E00
3_6C3D_0008_023,3,0x6C3D,8,0,35,35,228,499,1,2,4,1644,0xA17E,0x01B8,0x0008,0x6C3D,0xF3C8,0x7294,0x0000,0x6E00
3_6DF9_000C_013,3,0x6DF9,12,0,19,19,222,471,0,4,4,1638,0x8C79,0x01B1,0x000C,0x6DF9,0xF3C8,0x6BDE,0x0000,0x6FAF
3_6DF9_000C_014,3,0x6DF9,12,0,20,20,234,496,0,4,4,1640,0x836F,0x01B1,0x000C,0x6DF9,0xF3C8,0x737B,0x0000,0x6FAF
3_6DF9_000C_015,3,0x6DF9,12,0,21,21,246,521,0,4,4,1642,0x7B66,0x01AF,0x000C,0x6DF9,0xF3C8,0x6318,0x0000,0x6FAF
3_6DF9_000C_019,3,0x6DF9,12,0,25,25,294,621,0,4,4,1648,0x7158,0x01AD,0x000C,0x6DF9,0xF3C8,0x5DEF,0x0000,0x6FAF
3_6DF9_000C_01F,3,0x6DF9,12,0,31,31,366,771,0,4,4,1654,0x7859,0x01AB,0x000C,0x6DF9,0xF3C8,0x68C6,0x0000,0x6FAF
3_6FA6_000F_00A,3,0x6FA6,15,0,10,10,129,276,0,4,4,1636,0x7C72,0x01A6,0x000F,0x6FA6,0xF3C8,0x5BFF,0x0000,0x70CC
3_6FA6_000F_00D,3,0x6FA6,15,0,13,13,174,369,0,4,4,1645,0x7366,0x018C,0x000F,0x6FA6,0xF3C8,0x2A52,0x0000,0x70DA
3_6FA6_000F_00F,3,0x6FA6,15,0,15,15,204,431,0,4,4,1649,0x7C6D,0x0181,0x000F,0x6FA6,0xF3C8,0x518C,0x0000,0x70DA
3_6FA6_000F_010,3,0x6FA6,15,0,16,16,219,462,0,4,4,1651,0x8474,0x017C,0x000F,0x6FA6,0xF3C8,0x4129,0x0000,0x70DA
3_6FA6_000F_013,3,0x6FA6,15,0,19,19,257,541,0,4,4,1655,0x9986,0x0170,0x000F,0x6FA6,0xF3C8,0x6463,0x0000,0x70DA
4_3A09_000C_028,4,0x3A09,12,0,40,40,442,932,0,4,4,2978,0xB890,0x0193,0x000C,0x3A09,0xF48A,0x0084,0x0000,0x3C2A
4_3A09_000C_02D,4,0x3A09,12,0,45,45,480,1013,1,0,4,2982,0xB88B,0x0191,0x000C,0x3A09,0xF48A,0x0000,0x0000,0x3C2A
1_977D_0014_038,1,0x977D,20,0,56,56,1015,2094,1,0,3,3400,0x3800,0x010F,0x0014,0x977D,0xF181,0x0000,0x0000,0x9BED
3_3F75_000F_01A,3,0x3F75,15,0,26,26,316,666,0,3,3,642,0x9C82,0x01D1,0x000F,0x3F75,0xF385,0x33DE,0x0000,0x426E
3_3F75_000F_01B,3,0x3F75,15,0,27,27,331,697,0,3,3,641,0x9A7F,0x01D0,0x000F,0x3F75,0xF386,0x539C,0x0000,0x426E
3_3F75_000F_01C,3,0x3F75,15,0,28,28,346,728,0,3,3,640,0x987C,0x01CE,0x000F,0x3F75,0xF385,0x635A,0x0000,0x426E
3_3F75_000F_01D,3,0x3F75,15,0,29,29,361,759,0,3,3,639,0x977A,0x01CC,0x000F,0x3F75,0xF385,0x6318,0x0000,0x426E
3_3F75_000F_01E,3,0x3F75,15,0,30,30,376,790,0,3,3,638,0x9779,0x01CA,0x000F,0x3F75,0xF385,0x52D6,0x0000,0x426E
3_426A_0008_010,3,0x426A,8,0,16,16,117,258,0,3,3,651,0xB8A8,0x01DD,0x0008,0x426A,0xF385,0x0210,0x0000,0x432F
3_426A_0008_011,3,0x426A,8,0,17,17,125,275,0,3,3,650,0xB8A7,0x01DC,0x0008,0x426A,0xF385,0x39CE,0x0000,0x432F
3_426A_0008_012,3,0x426A,8,0,18,18,133,292,0,3,3,649,0xB8A6,0x01DB,0x0008,0x426A,0xF386,0x618C,0x0000,0x432F
3_426A_0008_015,3,0x426A,8,0,21,21,157,343,0,3,3,646,0xA994,0x01D6,0x0008,0x426A,0xF385,0x78C6,0x0000,0x432F
