key,bank,addr,pitch,flip,height,rows_walked,words,bytes,native,zoomed_seen,count,first_frame,w0,w1,w2,w3,w4,w5,w6,w7
2_F0C9_0016_052,2,0xF0C9,22,0,82,82,1525,3140,0,2,2,545,0x6917,0x0130,0x0016,0xF0C9,0xF283,0x68A5,0x0000,0xF8E9
3_778F_0008_00A,3,0x778F,8,0,10,10,70,158,1,0,2,3437,0x0A00,0x01C6,0x0008,0x778F,0xF38F,0x0000,0x0000,0x77E5
3_77A7_0008_007,3,0x77A7,8,0,7,7,49,113,1,0,2,3436,0x0700,0x01C6,0x0008,0x77A7,0xF38F,0x0000,0x0000,0x77E5
3_77B7_0008_005,3,0x77B7,8,0,5,5,35,83,1,0,2,3435,0x0500,0x01C7,0x0008,0x77B7,0xF38F,0x0000,0x0000,0x77E5
3_77C7_0008_003,3,0x77C7,8,0,3,3,21,53,1,0,2,3434,0x0300,0x01C7,0x0008,0x77C7,0xF38F,0x0000,0x0000,0x77E5
3_77D7_0008_001,3,0x77D7,8,0,1,1,7,23,1,0,2,3433,0x0100,0x01C8,0x0008,0x77D7,0xF38F,0x0000,0x0000,0x77E5
3_788F_0008_027,3,0x788F,8,0,39,39,310,667,1,0,2,3443,0x2700,0x01C2,0x0008,0x788F,0xF38F,0x0000,0x0000,0x79CE
3_78BF_0008_021,3,0x78BF,8,0,33,33,262,565,1,0,2,3442,0x2100,0x01C2,0x0008,0x78BF,0xF38F,0x0000,0x0000,0x79CE
3_78EF_0008_01B,3,0x78EF,8,0,27,27,214,463,1,0,2,3441,0x1B00,0x01C3,0x0008,0x78EF,0xF38F,0x0000,0x0000,0x79CE
3_7917_0008_016,3,0x7917,8,0,22,22,174,378,1,0,2,3440,0x1600,0x01C3,0x0008,0x7917,0xF38F,0x0000,0x0000,0x79CE
3_7937_0008_012,3,0x7937,8,0,18,18,142,310,1,0,2,3439,0x1200,0x01C5,0x0008,0x7937,0xF38F,0x0000,0x0000,0x79CE
3_7957_0008_00E,3,0x7957,8,0,14,14,110,242,1,0,2,3438,0x0E00,0x01C5,0x0008,0x7957,0xF38F,0x0000,0x0000,0x79CE
3_79CF_0008_03C,3,0x79CF,8,0,60,60,457,982,1,0,2,3446,0x3C00,0x01C0,0x0008,0x79CF,0xF38F,0x0000,0x0000,0x7BB6
3_7A0F_0008_034,3,0x7A0F,8,0,52,52,414,888,1,0,2,3445,0x3400,0x01C1,0x0008,0x7A0F,0xF38F,0x0000,0x0000,0x7BB6
3_7A47_0008_02D,3,0x7A47,8,0,45,45,360,773,1,0,2,3444,0x2D00,0x01C1,0x0008,0x7A47,0xF38F,0x0000,0x0000,0x7BB6
3_7E78_0005_007,3,0x7E78,5,0,7,7,33,81,1,0,2,3443,0x0700,0x01CC,0x0005,0x7E78,0xF390,0x0000,0x0000,0x7E9D
3_7E96_0005_001,3,0x7E96,5,0,1,1,3,15,1,0,2,3442,0x0100,0x01CC,0x0005,0x7E96,0xF390,0x0000,0x0000,0x7E9D
3_7EA0_0005_010,3,0x7EA0,5,0,16,16,68,160,1,0,2,3444,0x1000,0x01CA,0x0005,0x7EA0,0xF390,0x0000,0x0000,0x7EF2
0_2B16_000C_03E,0,0x2B16,12,0,62,62,423,916,1,0,1,3363,0xB87A,0x00C1,0x000C,0x2B16,0xF082,0x0000,0x0000,0x2E04
2_F0C9_0016_032,2,0xF0C9,22,0,50,50,835,1728,0,1,1,935,0x5927,0x0140,0x0016,0xF0C9,0xF283,0x639C,0x0000,0xF8DB
2_F0C9_0016_033,2,0xF0C9,22,0,51,51,856,1771,0,1,1,456,0x5926,0x013F,0x0016,0xF0C9,0xF283,0x077B,0x0000,0xF8E9
