file,frame,f142,f018,disp,f031
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s2_f3460.bin,3460,2,a0,1,14
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s2_f3480.bin,3480,2,a0,1,14
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s2_f3500.bin,3500,2,a0,1,14
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s2_f3520.bin,3520,2,80,0,14
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s2_f3540.bin,3540,2,a0,1,00
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s2_f3560.bin,3560,2,a0,1,00
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s2_f3580.bin,3580,2,a0,1,00
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s2_f3600.bin,3600,2,a0,1,00
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s2_f3620.bin,3620,2,a0,1,00
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s2_f3640.bin,3640,2,a0,1,00
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s2_f3660.bin,3660,2,a0,1,00
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s2_f3680.bin,3680,2,a0,1,00
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s2_f3700.bin,3700,2,a0,1,00
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s2_f3720.bin,3720,2,a0,1,00
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s2_f3740.bin,3740,2,a0,1,00
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s2_f3760.bin,3760,2,a0,1,00
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s2_f3780.bin,3780,2,a0,1,00
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s2_f3800.bin,3800,2,a0,1,00
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s2_f3820.bin,3820,2,a0,1,00
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s2_f3840.bin,3840,2,a0,1,00
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s2_f3860.bin,3860,2,a0,1,00
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s2_f3880.bin,3880,2,a0,1,00
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s2_f3900.bin,3900,2,a0,1,00
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s2_f3920.bin,3920,2,a0,1,00
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s2_f3940.bin,3940,2,a0,1,00
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s2_f3960.bin,3960,2,a0,1,00
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s2_f3980.bin,3980,2,a0,1,00
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s2_f4000.bin,4000,2,a0,1,00
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s2_f4020.bin,4020,2,a0,1,00
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s2_f4040.bin,4040,2,a0,1,00
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s2_f4060.bin,4060,2,a0,1,00
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s2_f4080.bin,4080,2,a0,1,00
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s2_f4100.bin,4100,2,a0,1,00
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s2_f4120.bin,4120,0,80,0,04
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s2_f4140.bin,4140,2,80,0,04
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s2_f4160.bin,4160,2,a0,1,04
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s2_f4180.bin,4180,2,a0,1,04
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s2_f4200.bin,4200,2,a0,1,04
