file,frame,f142,f018,disp,f031
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s4_f2780.bin,2780,4,a0,1,14
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s4_f2800.bin,2800,4,a0,1,14
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s4_f2820.bin,2820,4,a0,1,14
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s4_f2840.bin,2840,4,a0,1,14
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s4_f2860.bin,2860,4,a0,1,14
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s4_f2880.bin,2880,4,a0,1,14
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s4_f2900.bin,2900,4,a0,1,14
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s4_f2920.bin,2920,4,a0,1,14
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s4_f2940.bin,2940,4,a0,1,14
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s4_f2960.bin,2960,4,a0,1,14
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s4_f2980.bin,2980,4,a0,1,14
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s4_f3000.bin,3000,4,a0,1,14
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s4_f3020.bin,3020,4,a0,1,14
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s4_f3040.bin,3040,4,a0,1,14
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s4_f3060.bin,3060,4,a0,1,14
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s4_f3080.bin,3080,4,a0,1,14
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s4_f3100.bin,3100,4,a0,1,14
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s4_f3120.bin,3120,4,a0,1,14
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s4_f3140.bin,3140,4,a0,1,14
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s4_f3160.bin,3160,4,a0,1,14
/private/tmp/claude-501/-Users-mikeholzinger-src-sega16-2-32x/5c829982-26fd-4dbd-8a0f-0215884347db/scratchpad/w4/s4_f3180.bin,3180,4,a0,1,14
